run_name,source_file,run_family,model_guess,file_hash,threshold,n_news,gold_positive_pairs,pred_positive_pairs,pred_mean_labels,micro_precision,micro_recall,micro_f1,macro_f1_supported,sample_f1_empty_correct,any_relevant_precision,any_relevant_recall,any_relevant_f1,false_relevant_news,missed_all_relevant_news,error_rows
v4_social_signal_experiment_v4_prompt_think_true_oldgold_qwen35_9b_direct_core_targeted_v7_think_nojson_guard2_ctx32768_tok8192_b1_pilot3,v4_social_signal_experiment_v4_prompt_think_true_oldgold_qwen35_9b_direct_core_targeted_v7_think_nojson_guard2_ctx32768_tok8192_b1_pilot3.csv,v4_social_signal,qwen35-9b,22569a72a9a2,default,3,3,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,1.0,0.5,0.6666666666666666,0,1,72
manual_dataset_llm_predictions_gemma4-e2b_social-risk-classification-v1_5df03950348d_033f6fd8763b,manual_dataset_llm_predictions_gemma4-e2b_social-risk-classification-v1_5df03950348d_033f6fd8763b.csv,other,gemma4:e2b,c7e7526ea7fe,0.05,1000,915,526,0.526,0.38783269961977185,0.22295081967213115,0.28313671061762663,0.15982652955033114,0.36706666666666665,0.8333333333333334,0.5724137931034483,0.678659035159444,83,310,0
prompt_search_full_production_v1_gemma4-e2b_5df03950348d_b6a2d2f27b85,prompt_search_full_production_v1_gemma4-e2b_5df03950348d_b6a2d2f27b85.csv,prompt_search,gemma4:e2b,c7e7526ea7fe,0.05,1000,915,526,0.526,0.38783269961977185,0.22295081967213115,0.28313671061762663,0.15982652955033114,0.36706666666666665,0.8333333333333334,0.5724137931034483,0.678659035159444,83,310,0
prompt_search_search_hard_negative_v2_gemma4-e2b_5df03950348d_1a35bcd28344,prompt_search_search_hard_negative_v2_gemma4-e2b_5df03950348d_1a35bcd28344.csv,prompt_search,gemma4:e2b,fb490b3a6ce7,0.25,300,307,76,0.25333333333333335,0.7105263157894737,0.1758957654723127,0.2819843342036554,0.20164426884739498,0.3872222222222222,0.9861111111111112,0.31277533039647576,0.47491638795986624,1,156,0
prompt_search_search_production_v1_gemma4-e2b_5df03950348d_b6a2d2f27b85,prompt_search_search_production_v1_gemma4-e2b_5df03950348d_b6a2d2f27b85.csv,prompt_search,gemma4:e2b,1966ab98167c,0.05,300,307,161,0.5366666666666666,0.40372670807453415,0.21172638436482086,0.2777777777777778,0.18012304009838906,0.35466666666666663,0.8807947019867549,0.5859030837004405,0.7037037037037037,18,94,0
v3_social_signal_experiment_social_signal_v5_think_true_oldgold_gemma4_26b_ctx32768_tok8192_b1_pilot3_social_signal_v5_think_nojson_guard2,v3_social_signal_experiment_social_signal_v5_think_true_oldgold_gemma4_26b_ctx32768_tok8192_b1_pilot3_social_signal_v5_think_nojson_guard2.csv,v3_social_signal,gemma4:26b,c9b86bed5aa3,0.35,3,3,5,1.6666666666666667,0.2,0.3333333333333333,0.25,0.3333333333333333,0.16666666666666666,0.6666666666666666,1.0,0.8,1,0,0
v3_social_signal_experiment_social_signal_v1_think_false,v3_social_signal_experiment_social_signal_v1_think_false.csv,v3_social_signal,unknown,489b91865994,default,18,12,13,0.7222222222222222,0.23076923076923078,0.25,0.24,0.2424242424242424,0.2962962962962963,0.5454545454545454,0.6,0.5714285714285714,5,4,252
v3_social_signal_experiment_social_signal_v1_think_false_b1_pilot18,v3_social_signal_experiment_social_signal_v1_think_false_b1_pilot18.csv,v3_social_signal,unknown,3e5061e368e4,default,18,12,13,0.7222222222222222,0.23076923076923078,0.25,0.24,0.2424242424242424,0.2962962962962963,0.5454545454545454,0.6,0.5714285714285714,5,4,252
v3_social_signal_experiment_social_signal_v5_think_false_v5_b1_pilot18,v3_social_signal_experiment_social_signal_v5_think_false_v5_b1_pilot18.csv,v3_social_signal,unknown,d75c92993d2d,default,18,12,18,1.0,0.16666666666666666,0.25,0.2,0.13203463203463203,0.16666666666666666,0.5555555555555556,1.0,0.7142857142857143,8,0,0
v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial.csv,v4_social_signal,qwen3.6-35b:iq3,267d560a9407,0.40,4,4,6,1.5,0.16666666666666666,0.25,0.2,0.25,0.125,0.75,1.0,0.8571428571428571,1,0,0
v3_social_signal_experiment_social_signal_v2_think_false,v3_social_signal_experiment_social_signal_v2_think_false.csv,v3_social_signal,unknown,28590321c640,default,18,12,9,0.5,0.2222222222222222,0.16666666666666666,0.19047619047619047,0.1515151515151515,0.31481481481481477,0.42857142857142855,0.3,0.35294117647058826,4,7,396
v3_social_signal_experiment_social_signal_v2_think_false_b1_pilot18,v3_social_signal_experiment_social_signal_v2_think_false_b1_pilot18.csv,v3_social_signal,unknown,663ea5d483d7,default,18,12,9,0.5,0.2222222222222222,0.16666666666666666,0.19047619047619047,0.1515151515151515,0.31481481481481477,0.42857142857142855,0.3,0.35294117647058826,4,7,396
thinking_recall_experiment_latent_candidate_v2_think_true,thinking_recall_experiment_latent_candidate_v2_think_true.csv,thinking_recall,unknown,3015cc219ab8,0.35,300,307,32,0.10666666666666667,0.40625,0.04234527687296417,0.07669616519174041,0.04713064713064714,0.2544444444444444,0.7407407407407407,0.0881057268722467,0.15748031496062992,7,207,0
v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_b1_search237.partial,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_b1_search237.partial.csv,v4_social_signal,gemma4:26b,5597dd74ebf7,default,15,8,0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0,7,540
v4_social_signal_experiment_v4_prompt_think_true_gemma4_26b_direct_core_targeted_v7_think_nojson_ctx32768_tok8192_b1_pilot6.partial,v4_social_signal_experiment_v4_prompt_think_true_gemma4_26b_direct_core_targeted_v7_think_nojson_ctx32768_tok8192_b1_pilot6.partial.csv,v4_social_signal,gemma4:26b,3276d21963ce,default,3,1,4,1.3333333333333333,0.0,0.0,0.0,0.4,0.3333333333333333,0.5,1.0,0.6666666666666666,1,0,36
v4_social_signal_experiment_v4_prompt_think_true_qwen35_9b_direct_core_targeted_v7_think_nojson_ctx65536_tok32768_b2_pilot30.partial,v4_social_signal_experiment_v4_prompt_think_true_qwen35_9b_direct_core_targeted_v7_think_nojson_ctx65536_tok32768_b2_pilot30.partial.csv,v4_social_signal,qwen35-9b,43fe202d13d4,default,2,1,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0,1,72
v4_social_signal_experiment_v4_prompt_think_true_gemma4_26b_ctx32k_tok8k_b1_search237_think.partial,v4_social_signal_experiment_v4_prompt_think_true_gemma4_26b_ctx32k_tok8k_b1_search237_think.partial.csv,v4_social_signal,gemma4:26b,e2c82f1e1dc2,default,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,36
v4_social_signal_experiment_v4_prompt_think_true_qwen35_9b_direct_core_targeted_v7_think_nojson_guard_ctx32768_tok4096_b1_pilot3.partial,v4_social_signal_experiment_v4_prompt_think_true_qwen35_9b_direct_core_targeted_v7_think_nojson_guard_ctx32768_tok4096_b1_pilot3.partial.csv,v4_social_signal,qwen35-9b,e2c82f1e1dc2,default,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,36
v4_social_signal_experiment_v4_prompt_think_true_v4pilot60_qwen35_9b_high_recall_minimal_v3_think_nojson_guard2_ctx32768_tok8192_b1.partial,v4_social_signal_experiment_v4_prompt_think_true_v4pilot60_qwen35_9b_high_recall_minimal_v3_think_nojson_guard2_ctx32768_tok8192_b1.partial.csv,v4_social_signal,qwen35-9b,a2e0780f70e8,default,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,36
