dataset_row_id,factor_key,factor_name,group_name,relevance,sentiment_score,pressure,confidence,sentiment_label,is_relevant,evidence,reason,raw_factor_returned,call_status,raw_text_chars
583,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.8,neutral,False,,Новость о финансовых спорах не связана с преступностью,True,batch,4107
583,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,4107
583,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,4107
583,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,4107
591,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.8,neutral,False,,нет связи,True,batch,2800
591,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2800
591,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2800
591,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2800
593,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.8,neutral,False,,нет связи,True,batch,2800
593,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2800
593,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2800
593,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2800
596,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.8,neutral,False,,нет связи,True,batch,2800
596,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2800
596,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2800
596,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2800
599,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2800
599,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2800
599,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2800
599,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2800
600,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.8,neutral,False,,нет связи,True,batch,2800
600,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2800
600,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2800
600,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2800
605,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.8,neutral,False,,нет связи,True,batch,2800
605,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2800
605,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2800
605,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2800
607,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.8,neutral,False,,нет связи,True,batch,2800
607,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2800
607,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2800
607,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2800
609,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.8,neutral,False,,нет связи,True,batch,2800
609,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2800
609,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2800
609,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2800
612,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.8,neutral,False,,нет связи,True,batch,2800
612,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2800
612,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2800
612,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2800
613,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.8,neutral,False,,нет связи,True,batch,2800
613,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2800
613,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2800
613,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2800
617,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
617,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
617,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
617,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
623,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
623,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.9,-1.0,0.8,0.95,negative,True,Четыре человека погибли при пожаре,прямое упоминание гибели людей,True,batch,1593
623,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
623,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
624,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
624,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
624,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
624,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
625,crime_count,Количество преступлений,safety_mortality,0.3,0.0,0.0,0.5,neutral,False,Женщина ранена в Брянской области после атаки БПЛА,упоминание о ранениях,True,batch,1593
625,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
625,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
625,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
629,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
629,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
629,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
629,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
632,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
632,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
632,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
632,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
635,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
635,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
635,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
635,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
641,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
641,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
641,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
641,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
654,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
654,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
654,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
654,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
655,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
655,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
655,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
655,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
657,crime_count,Количество преступлений,safety_mortality,0.3,0.0,0.0,0.5,neutral,False,заведено уголовное дело по признакам преступления,уголовное дело возбуждено,True,batch,1721
657,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1721
657,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1721
657,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1721
667,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1721
667,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1721
667,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1721
667,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1721
669,crime_count,Количество преступлений,safety_mortality,0.3,0.0,0.0,0.5,neutral,False,еще один иранский корабль движется,нет связи,True,batch,1721
669,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1721
669,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1721
669,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1721
673,crime_count,Количество преступлений,safety_mortality,0.6,-0.5,0.5,0.8,negative,True,убиты граждане США,убийства в ходе рейдов,True,batch,1721
673,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1721
673,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1721
673,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1721
674,crime_count,Количество преступлений,safety_mortality,0.6,0.0,0.0,0.7,neutral,False,составили свыше трех миллионов протоколов,нет связи,True,batch,1721
674,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1721
674,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1721
674,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1721
676,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1721
676,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1721
676,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1721
676,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1721
684,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1721
684,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1721
684,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1721
684,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1721
686,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1721
686,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1721
686,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1721
686,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1721
688,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1721
688,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1721
688,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1721
688,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1721
689,crime_count,Количество преступлений,safety_mortality,0.3,0.0,0.0,0.5,neutral,False,повреждено в результате атаки БПЛА,нет связи,True,batch,1721
689,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1721
689,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1721
689,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1721
694,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,1.0,neutral,False,,нет связи,True,batch,3089
694,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3089
694,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3089
694,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3089
695,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,1.0,neutral,False,,нет связи,True,batch,3089
695,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3089
695,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3089
695,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3089
701,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,1.0,neutral,False,,нет связи,True,batch,3089
701,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3089
701,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3089
701,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3089
704,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,1.0,neutral,False,,нет связи,True,batch,3089
704,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3089
704,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3089
704,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3089
706,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,1.0,neutral,False,,нет связи,True,batch,3089
706,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3089
706,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3089
706,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3089
707,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,1.0,neutral,False,,нет связи,True,batch,3089
707,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3089
707,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3089
707,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3089
710,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,1.0,neutral,False,,нет связи,True,batch,3089
710,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3089
710,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3089
710,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3089
714,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,1.0,neutral,False,,нет связи,True,batch,3089
714,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3089
714,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3089
714,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3089
715,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,1.0,neutral,False,,нет связи,True,batch,3089
715,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3089
715,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3089
715,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3089
717,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,1.0,neutral,False,,нет связи,True,batch,3089
717,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3089
717,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3089
717,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3089
720,crime_count,Количество преступлений,safety_mortality,0.3,0.0,0.0,0.7,neutral,False,Кремль принял к сведению заявление сенатора Грэма по санкциям против РФ,"Новость о санкциях, косвенно связанная с геополитической обстановкой",True,batch,2513
720,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2513
720,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2513
720,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2513
721,crime_count,Количество преступлений,safety_mortality,0.3,0.0,0.0,0.7,neutral,False,Изменение порядка регистрации сделок с земельными участками,Регулирование земельных вопросов может влиять на конфликты,True,batch,2513
721,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2513
721,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2513
721,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2513
723,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2513
723,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2513
723,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2513
723,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.6,-0.5,0.5,0.8,negative,True,Закон об ответственности за продажу детям энергетиков,Закон направлен на защиту здоровья детей,True,batch,2513
724,crime_count,Количество преступлений,safety_mortality,0.9,-1.0,1.0,0.9,negative,True,Ожесточенные бои происходили вокруг города Гома,Описание ожесточенных боев и окружении,True,batch,2513
724,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.6,-1.0,0.8,0.8,negative,True,"по сведениям ООН, аэропорт города, через который осуществлялись гуманитарные операции, закрыт","События, связанные с военными действиями и окружением",True,batch,2513
724,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2513
724,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2513
727,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2513
727,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2513
727,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2513
727,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2513
728,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2513
728,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2513
728,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2513
728,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2513
729,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2513
729,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2513
729,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2513
729,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2513
734,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2513
734,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2513
734,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2513
734,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2513
735,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2513
735,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2513
735,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2513
735,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2513
742,crime_count,Количество преступлений,safety_mortality,0.3,0.0,0.0,0.7,neutral,False,Тегеран намерен добиваться через механизмы ООН выплаты компенсаций,Упоминание о конфликте и компенсациях,True,batch,2513
742,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2513
742,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2513
742,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2513
749,crime_count,Количество преступлений,safety_mortality,0.3,0.0,0.0,0.5,neutral,False,Российские предприятия ОПК работают на полную мощность,Не связано с преступностью,True,batch,807
749,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,807
749,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,807
749,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,807
750,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,807
750,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,807
750,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,807
750,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,807
753,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,807
753,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,807
753,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,807
753,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,807
755,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,807
755,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,807
